,MAIN_SVVD,POL_CDE,POL_NME,POD_CDE,POD_NME,WBL_INTEVAL,MAIN_SVVD_SAILING_DATE,NUM,PRICE,binom
1685,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-22 12:00:00,2020-05-27 23:00:00,0,0.0,0
1686,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-22 14:00:00,2020-05-27 23:00:00,0,0.0,0
1687,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-22 16:00:00,2020-05-27 23:00:00,0,0.0,0
1688,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-22 18:00:00,2020-05-27 23:00:00,0,0.0,0
1695,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-23 08:00:00,2020-05-27 23:00:00,0,0.0,0
1696,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-23 10:00:00,2020-05-27 23:00:00,0,0.0,0
1697,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-23 12:00:00,2020-05-27 23:00:00,0,0.0,0
1699,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-23 14:00:00,2020-05-27 23:00:00,1,458.0,1
1700,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-23 16:00:00,2020-05-27 23:00:00,0,0.0,0
1702,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-23 18:00:00,2020-05-27 23:00:00,1,458.0,1
1712,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-24 08:00:00,2020-05-27 23:00:00,1,458.0,1
1713,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-24 10:00:00,2020-05-27 23:00:00,0,0.0,0
1714,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-24 12:00:00,2020-05-27 23:00:00,0,0.0,0
1715,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-24 14:00:00,2020-05-27 23:00:00,0,0.0,0
1716,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-24 16:00:00,2020-05-27 23:00:00,0,0.0,0
1717,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-24 18:00:00,2020-05-27 23:00:00,0,0.0,0
1724,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-25 08:00:00,2020-05-27 23:00:00,0,0.0,0
1725,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-25 10:00:00,2020-05-27 23:00:00,0,0.0,0
1726,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-25 12:00:00,2020-05-27 23:00:00,0,0.0,0
1728,IC10-QSJ-114 N,NSH,南沙,TSN,新港,2020-05-25 14:00:00,2020-05-27 23:00:00,1,458.0,1
1732,IC10-R3N-093 N,NSH,南沙,TSN,新港,2020-05-21 08:00:00,2020-05-23 23:00:00,0,0.0,0
1733,IC10-R3N-093 N,NSH,南沙,TSN,新港,2020-05-21 10:00:00,2020-05-23 23:00:00,0,0.0,0
1734,IC10-R3N-093 N,NSH,南沙,TSN,新港,2020-05-21 12:00:00,2020-05-23 23:00:00,0,0.0,0
1736,IC10-R3N-093 N,NSH,南沙,TSN,新港,2020-05-21 14:00:00,2020-05-23 23:00:00,1,458.0,1
1737,IC10-R3N-093 N,NSH,南沙,TSN,新港,2020-05-21 16:00:00,2020-05-23 23:00:00,0,0.0,0
1738,IC10-R3N-093 N,NSH,南沙,TSN,新港,2020-05-21 18:00:00,2020-05-23 23:00:00,0,0.0,0
1746,IC10-R3N-093 N,NSH,南沙,TSN,新港,2020-05-22 08:00:00,2020-05-23 23:00:00,1,458.0,1
1750,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-12 08:00:00,2020-06-16 23:00:00,0,0.0,0
1751,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-12 10:00:00,2020-06-16 23:00:00,0,0.0,0
1753,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-12 12:00:00,2020-06-16 23:00:00,1,458.0,1
1754,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-12 14:00:00,2020-06-16 23:00:00,0,0.0,0
1756,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-12 16:00:00,2020-06-16 23:00:00,1,458.0,1
1757,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-12 18:00:00,2020-06-16 23:00:00,0,0.0,0
1765,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-13 08:00:00,2020-06-16 23:00:00,1,458.0,1
1766,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-13 10:00:00,2020-06-16 23:00:00,0,0.0,0
1767,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-13 12:00:00,2020-06-16 23:00:00,0,0.0,0
1768,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-13 14:00:00,2020-06-16 23:00:00,0,0.0,0
1769,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-13 16:00:00,2020-06-16 23:00:00,0,0.0,0
1770,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-13 18:00:00,2020-06-16 23:00:00,0,0.0,0
1777,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-14 08:00:00,2020-06-16 23:00:00,0,0.0,0
1778,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-14 10:00:00,2020-06-16 23:00:00,0,0.0,0
1779,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-14 12:00:00,2020-06-16 23:00:00,0,0.0,0
1781,IC10-QNV-166 N,NSH,南沙,TSN,新港,2020-06-14 14:00:00,2020-06-16 23:00:00,1,458.0,1
1785,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-20 08:00:00,2020-08-23 23:00:00,0,0.0,0
1786,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-20 10:00:00,2020-08-23 23:00:00,0,0.0,0
1788,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-20 12:00:00,2020-08-23 23:00:00,1,1073.0,1
1790,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-20 14:00:00,2020-08-23 23:00:00,1,1073.0,1
1792,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-20 16:00:00,2020-08-23 23:00:00,2,1073.0,1
1793,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-20 18:00:00,2020-08-23 23:00:00,0,0.0,0
1800,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-21 08:00:00,2020-08-23 23:00:00,0,0.0,0
1801,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-21 10:00:00,2020-08-23 23:00:00,0,0.0,0
1803,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-21 12:00:00,2020-08-23 23:00:00,1,1073.0,1
1804,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-21 14:00:00,2020-08-23 23:00:00,0,0.0,0
1805,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-21 16:00:00,2020-08-23 23:00:00,0,0.0,0
1806,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-21 18:00:00,2020-08-23 23:00:00,0,0.0,0
1814,IC10-QSJ-121 N,NSH,南沙,TSN,新港,2020-08-22 08:00:00,2020-08-23 23:00:00,1,1073.0,1
1818,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-19 08:00:00,2021-02-28 23:00:00,0,0.0,0
1819,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-19 10:00:00,2021-02-28 23:00:00,0,0.0,0
1820,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-19 12:00:00,2021-02-28 23:00:00,0,0.0,0
1822,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-19 14:00:00,2021-02-28 23:00:00,1,1215.0,1
1823,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-19 16:00:00,2021-02-28 23:00:00,0,0.0,0
1824,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-19 18:00:00,2021-02-28 23:00:00,0,0.0,0
1831,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-20 08:00:00,2021-02-28 23:00:00,0,0.0,0
1832,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-20 10:00:00,2021-02-28 23:00:00,0,0.0,0
1833,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-20 12:00:00,2021-02-28 23:00:00,0,0.0,0
1834,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-20 14:00:00,2021-02-28 23:00:00,0,0.0,0
1835,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-20 16:00:00,2021-02-28 23:00:00,0,0.0,0
1836,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-20 18:00:00,2021-02-28 23:00:00,0,0.0,0
1843,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-21 08:00:00,2021-02-28 23:00:00,0,0.0,0
1844,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-21 10:00:00,2021-02-28 23:00:00,0,0.0,0
1845,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-21 12:00:00,2021-02-28 23:00:00,0,0.0,0
1846,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-21 14:00:00,2021-02-28 23:00:00,0,0.0,0
1847,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-21 16:00:00,2021-02-28 23:00:00,0,0.0,0
1848,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-21 18:00:00,2021-02-28 23:00:00,0,0.0,0
1855,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-22 08:00:00,2021-02-28 23:00:00,0,0.0,0
1856,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-22 10:00:00,2021-02-28 23:00:00,0,0.0,0
1857,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-22 12:00:00,2021-02-28 23:00:00,0,0.0,0
1858,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-22 14:00:00,2021-02-28 23:00:00,0,0.0,0
1859,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-22 16:00:00,2021-02-28 23:00:00,0,0.0,0
1860,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-22 18:00:00,2021-02-28 23:00:00,0,0.0,0
1867,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-23 08:00:00,2021-02-28 23:00:00,0,0.0,0
1868,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-23 10:00:00,2021-02-28 23:00:00,0,0.0,0
1869,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-23 12:00:00,2021-02-28 23:00:00,0,0.0,0
1870,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-23 14:00:00,2021-02-28 23:00:00,0,0.0,0
1871,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-23 16:00:00,2021-02-28 23:00:00,0,0.0,0
1872,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-23 18:00:00,2021-02-28 23:00:00,0,0.0,0
1879,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-24 08:00:00,2021-02-28 23:00:00,0,0.0,0
1881,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-24 10:00:00,2021-02-28 23:00:00,14,1215.0,1
1882,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-24 12:00:00,2021-02-28 23:00:00,0,0.0,0
1884,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-24 14:00:00,2021-02-28 23:00:00,3,1215.0,1
1885,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-24 16:00:00,2021-02-28 23:00:00,0,0.0,0
1886,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-24 18:00:00,2021-02-28 23:00:00,0,0.0,0
1898,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-25 08:00:00,2021-02-28 23:00:00,1,1215.0,1
1899,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-25 10:00:00,2021-02-28 23:00:00,0,0.0,0
1900,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-25 12:00:00,2021-02-28 23:00:00,0,0.0,0
1901,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-25 14:00:00,2021-02-28 23:00:00,0,0.0,0
1902,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-25 16:00:00,2021-02-28 23:00:00,0,0.0,0
1903,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-25 18:00:00,2021-02-28 23:00:00,0,0.0,0
1910,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-26 08:00:00,2021-02-28 23:00:00,0,0.0,0
1911,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-26 10:00:00,2021-02-28 23:00:00,0,0.0,0
1913,IC10-QSH-143 N,NSH,南沙,TSN,新港,2021-02-26 12:00:00,2021-02-28 23:00:00,1,1215.0,1
1917,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-01 08:00:00,2020-07-04 23:00:00,0,0.0,0
1918,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-01 10:00:00,2020-07-04 23:00:00,0,0.0,0
1919,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-01 12:00:00,2020-07-04 23:00:00,0,0.0,0
1921,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-01 14:00:00,2020-07-04 23:00:00,1,458.0,1
1922,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-01 16:00:00,2020-07-04 23:00:00,0,0.0,0
1923,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-01 18:00:00,2020-07-04 23:00:00,0,0.0,0
1930,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-02 08:00:00,2020-07-04 23:00:00,0,0.0,0
1931,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-02 10:00:00,2020-07-04 23:00:00,0,0.0,0
1932,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-02 12:00:00,2020-07-04 23:00:00,0,0.0,0
1934,IC10-R3N-096 N,NSH,南沙,TSN,新港,2020-07-02 14:00:00,2020-07-04 23:00:00,1,458.0,1
1938,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-22 08:00:00,2020-07-26 23:00:00,0,0.0,0
1939,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-22 10:00:00,2020-07-26 23:00:00,0,0.0,0
1940,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-22 12:00:00,2020-07-26 23:00:00,0,0.0,0
1942,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-22 14:00:00,2020-07-26 23:00:00,1,800.0,1
1943,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-22 16:00:00,2020-07-26 23:00:00,0,0.0,0
1944,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-22 18:00:00,2020-07-26 23:00:00,0,0.0,0
1951,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-23 08:00:00,2020-07-26 23:00:00,0,0.0,0
1952,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-23 10:00:00,2020-07-26 23:00:00,0,0.0,0
1953,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-23 12:00:00,2020-07-26 23:00:00,0,0.0,0
1955,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-23 14:00:00,2020-07-26 23:00:00,2,800.0,1
1956,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-23 16:00:00,2020-07-26 23:00:00,0,0.0,0
1957,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-23 18:00:00,2020-07-26 23:00:00,0,0.0,0
1964,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-24 08:00:00,2020-07-26 23:00:00,0,0.0,0
1965,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-24 10:00:00,2020-07-26 23:00:00,0,0.0,0
1966,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-24 12:00:00,2020-07-26 23:00:00,0,0.0,0
1968,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-24 14:00:00,2020-07-26 23:00:00,1,800.0,1
1969,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-24 16:00:00,2020-07-26 23:00:00,0,0.0,0
1970,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-24 18:00:00,2020-07-26 23:00:00,0,0.0,0
1978,IC10-QNV-169 N,NSH,南沙,TSN,新港,2020-07-25 08:00:00,2020-07-26 23:00:00,1,800.0,1
1982,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-22 08:00:00,2021-03-28 23:00:00,0,0.0,0
1984,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-22 10:00:00,2021-03-28 23:00:00,3,975.0,1
1985,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-22 12:00:00,2021-03-28 23:00:00,0,0.0,0
1986,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-22 14:00:00,2021-03-28 23:00:00,0,0.0,0
1988,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-22 16:00:00,2021-03-28 23:00:00,1,975.0,1
1989,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-22 18:00:00,2021-03-28 23:00:00,0,0.0,0
2002,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-23 08:00:00,2021-03-28 23:00:00,1,975.0,1
2003,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-23 10:00:00,2021-03-28 23:00:00,0,0.0,0
2004,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-23 12:00:00,2021-03-28 23:00:00,0,0.0,0
2005,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-23 14:00:00,2021-03-28 23:00:00,0,0.0,0
2006,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-23 16:00:00,2021-03-28 23:00:00,0,0.0,0
2007,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-23 18:00:00,2021-03-28 23:00:00,0,0.0,0
2020,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-24 08:00:00,2021-03-28 23:00:00,1,975.0,1
2021,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-24 10:00:00,2021-03-28 23:00:00,0,0.0,0
2022,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-24 12:00:00,2021-03-28 23:00:00,0,0.0,0
2023,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-24 14:00:00,2021-03-28 23:00:00,0,0.0,0
2024,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-24 16:00:00,2021-03-28 23:00:00,0,0.0,0
2025,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-24 18:00:00,2021-03-28 23:00:00,0,0.0,0
2032,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-25 08:00:00,2021-03-28 23:00:00,0,0.0,0
2034,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-25 10:00:00,2021-03-28 23:00:00,1,975.0,1
2035,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-25 12:00:00,2021-03-28 23:00:00,0,0.0,0
2036,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-25 14:00:00,2021-03-28 23:00:00,0,0.0,0
2038,IC10-NUW-015 N,NSH,南沙,TSN,新港,2021-03-25 16:00:00,2021-03-28 23:00:00,1,975.0,1
2042,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-11 08:00:00,2020-03-16 04:00:00,0,0.0,0
2043,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-11 10:00:00,2020-03-16 04:00:00,0,0.0,0
2045,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-11 12:00:00,2020-03-16 04:00:00,1,539.0,1
2046,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-11 14:00:00,2020-03-16 04:00:00,0,0.0,0
2047,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-11 16:00:00,2020-03-16 04:00:00,0,0.0,0
2048,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-11 18:00:00,2020-03-16 04:00:00,0,0.0,0
2055,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-12 08:00:00,2020-03-16 04:00:00,0,0.0,0
2056,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-12 10:00:00,2020-03-16 04:00:00,0,0.0,0
2057,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-12 12:00:00,2020-03-16 04:00:00,0,0.0,0
2059,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-12 14:00:00,2020-03-16 04:00:00,1,539.0,1
2061,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-12 16:00:00,2020-03-16 04:00:00,2,539.0,1
2062,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-12 18:00:00,2020-03-16 04:00:00,0,0.0,0
2069,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-13 08:00:00,2020-03-16 04:00:00,0,0.0,0
2070,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-13 10:00:00,2020-03-16 04:00:00,0,0.0,0
2071,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-13 12:00:00,2020-03-16 04:00:00,0,0.0,0
2073,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-13 14:00:00,2020-03-16 04:00:00,1,539.0,1
2075,IC10-QB3-068 N,NSH,南沙,TSN,新港,2020-03-13 16:00:00,2020-03-16 04:00:00,1,539.0,1
2080,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-04 08:00:00,2020-08-10 23:00:00,1,800.0,1
2081,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-04 10:00:00,2020-08-10 23:00:00,0,0.0,0
2082,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-04 12:00:00,2020-08-10 23:00:00,0,0.0,0
2083,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-04 14:00:00,2020-08-10 23:00:00,0,0.0,0
2084,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-04 16:00:00,2020-08-10 23:00:00,0,0.0,0
2085,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-04 18:00:00,2020-08-10 23:00:00,0,0.0,0
2092,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-05 08:00:00,2020-08-10 23:00:00,0,0.0,0
2093,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-05 10:00:00,2020-08-10 23:00:00,0,0.0,0
2094,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-05 12:00:00,2020-08-10 23:00:00,0,0.0,0
2096,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-05 14:00:00,2020-08-10 23:00:00,1,800.0,1
2097,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-05 16:00:00,2020-08-10 23:00:00,0,0.0,0
2098,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-05 18:00:00,2020-08-10 23:00:00,0,0.0,0
2105,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-06 08:00:00,2020-08-10 23:00:00,0,0.0,0
2107,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-06 10:00:00,2020-08-10 23:00:00,6,800.0,1
2108,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-06 12:00:00,2020-08-10 23:00:00,0,0.0,0
2109,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-06 14:00:00,2020-08-10 23:00:00,0,0.0,0
2110,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-06 16:00:00,2020-08-10 23:00:00,0,0.0,0
2111,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-06 18:00:00,2020-08-10 23:00:00,0,0.0,0
2118,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-07 08:00:00,2020-08-10 23:00:00,0,0.0,0
2119,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-07 10:00:00,2020-08-10 23:00:00,0,0.0,0
2120,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-07 12:00:00,2020-08-10 23:00:00,0,0.0,0
2121,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-07 14:00:00,2020-08-10 23:00:00,0,0.0,0
2122,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-07 16:00:00,2020-08-10 23:00:00,0,0.0,0
2123,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-07 18:00:00,2020-08-10 23:00:00,0,0.0,0
2130,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-08 08:00:00,2020-08-10 23:00:00,0,0.0,0
2131,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-08 10:00:00,2020-08-10 23:00:00,0,0.0,0
2132,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-08 12:00:00,2020-08-10 23:00:00,0,0.0,0
2133,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-08 14:00:00,2020-08-10 23:00:00,0,0.0,0
2134,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-08 16:00:00,2020-08-10 23:00:00,0,0.0,0
2135,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-08 18:00:00,2020-08-10 23:00:00,0,0.0,0
2144,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-09 10:00:00,2020-08-10 23:00:00,1,973.0,1
2145,IC10-QNN-116 N,NSH,南沙,TSN,新港,2020-08-09 08:00:00,2020-08-10 23:00:00,1,973.0,1
2149,IC10-QNN-110 N,NSH,南沙,TSN,新港,2020-05-18 08:00:00,2020-05-21 23:00:00,0,0.0,0
2150,IC10-QNN-110 N,NSH,南沙,TSN,新港,2020-05-18 10:00:00,2020-05-21 23:00:00,0,0.0,0
2151,IC10-QNN-110 N,NSH,南沙,TSN,新港,2020-05-18 12:00:00,2020-05-21 23:00:00,0,0.0,0
2153,IC10-QNN-110 N,NSH,南沙,TSN,新港,2020-05-18 14:00:00,2020-05-21 23:00:00,1,458.0,1
2155,IC10-QNN-110 N,NSH,南沙,TSN,新港,2020-05-18 16:00:00,2020-05-21 23:00:00,2,458.0,1
2159,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-13 08:00:00,2020-03-20 23:00:00,0,0.0,0
2160,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-13 10:00:00,2020-03-20 23:00:00,0,0.0,0
2161,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-13 12:00:00,2020-03-20 23:00:00,0,0.0,0
2163,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-13 14:00:00,2020-03-20 23:00:00,1,539.0,1
2164,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-13 16:00:00,2020-03-20 23:00:00,0,0.0,0
2165,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-13 18:00:00,2020-03-20 23:00:00,0,0.0,0
2172,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-14 08:00:00,2020-03-20 23:00:00,0,0.0,0
2173,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-14 10:00:00,2020-03-20 23:00:00,0,0.0,0
2174,IC10-QT6-109 N,NSH,南沙,TSN,新港,2020-03-14 12:00:00,2020-03-20 23:00:00,0,0.0,0
